række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
149616,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod nordvest (byen),CYKLER + KNALLERTER I ALT,1636,2560,1145,534,371,537,507,533,748,1143,874,594,11182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146070,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),PERSONBILER + MC,776,704,442,390,465,502,473,596,743,780,701,616,7188,0.7404580152671756,0.7635574837310195,0.6519174041297935,0.6161137440758294,0.6512605042016807,0.7020979020979021,0.6925329428989752,0.7459324155193993,0.7997847147470398,0.8695652173913043,0.8784461152882206,0.8774928774928775,0.7552006724101702
146071,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),"VAREVOGNE (MAX. 3,5 t)",202,151,178,191,205,171,162,152,147,77,62,59,1757,0.19274809160305342,0.16377440347071584,0.26253687315634217,0.30173775671406006,0.28711484593837533,0.23916083916083916,0.23718887262079064,0.1902377972465582,0.15823466092572658,0.0858416945373467,0.07769423558897243,0.08404558404558404,0.18459760453876864
146076,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),LASTBILER,29,33,25,24,17,14,17,17,5,2,1,1,185,0.02767175572519084,0.03579175704989154,0.03687315634218289,0.037914691943127965,0.023809523809523808,0.019580419580419582,0.024890190336749635,0.02127659574468085,0.005382131324004306,0.002229654403567447,0.0012531328320802004,0.0014245014245014246,0.019436856482454298
146077,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),BUSSER I FAST RUTE,35,30,27,23,22,22,25,31,28,31,29,25,328,0.033396946564885496,0.03253796095444685,0.03982300884955752,0.036334913112164295,0.03081232492997199,0.03076923076923077,0.036603221083455345,0.03879849812265332,0.030139935414424113,0.03455964325529543,0.03634085213032581,0.03561253561253561,0.034461021222945996
146078,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),ANDRE BUSSER,6,4,6,5,5,6,6,3,6,7,5,1,60,0.0057251908396946565,0.004338394793926247,0.008849557522123894,0.007898894154818325,0.0070028011204481795,0.008391608391608392,0.008784773060029283,0.0037546933667083854,0.006458557588805167,0.007803790412486065,0.006265664160401002,0.0014245014245014246,0.006303845345660853
146080,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),A+B: KØRETØJER I ALT,1048,922,678,633,714,715,683,799,929,897,798,702,9518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146081,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),LADCYKLER,44,57,26,22,15,13,18,28,31,34,10,21,319,0.02528735632183908,0.019493844049247606,0.019652305366591082,0.035541195476575124,0.024,0.018950437317784258,0.029654036243822075,0.04,0.026138279932546374,0.02142407057340895,0.007867820613690008,0.025362318840579712,0.022630533484676505
146082,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),CYKLER + KNALLERTER,1696,2867,1297,597,610,673,589,672,1155,1553,1261,807,13777,0.9747126436781609,0.9805061559507524,0.9803476946334089,0.9644588045234249,0.976,0.9810495626822158,0.9703459637561779,0.96,0.9738617200674536,0.9785759294265911,0.99213217938631,0.9746376811594203,0.9773694665153235
146083,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod nordvest (byen),CYKLER + KNALLERTER I ALT,1740,2924,1323,619,625,686,607,700,1186,1587,1271,828,14096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155697,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),PERSONBILER + MC,795,711,495,397,464,504,543,616,841,900,691,489,7446,0.7879088206144698,0.8079545454545455,0.6991525423728814,0.6291600633914421,0.6935724962630793,0.7241379310344828,0.765867418899859,0.7958656330749354,0.8625641025641025,0.8858267716535433,0.9080157687253614,0.8972477064220183,0.7944094740211245
155698,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),"VAREVOGNE (MAX. 3,5 t)",178,139,180,193,163,162,139,133,115,91,51,40,1584,0.17641228939544104,0.15795454545454546,0.2542372881355932,0.3058637083993661,0.2436472346786248,0.23275862068965517,0.19605077574047955,0.17183462532299743,0.11794871794871795,0.08956692913385826,0.06701708278580815,0.07339449541284404,0.16899605249119812
155703,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),LASTBILER,23,14,17,26,29,16,12,8,5,6,0,1,157,0.022794846382556987,0.015909090909090907,0.02401129943502825,0.04120443740095087,0.043348281016442454,0.022988505747126436,0.01692524682651622,0.0103359173126615,0.005128205128205128,0.005905511811023622,0.0,0.001834862385321101,0.016750240051210924
155704,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),BUSSER I FAST RUTE,12,14,15,14,13,12,12,16,14,18,18,14,172,0.011892963330029732,0.015909090909090907,0.0211864406779661,0.022187004754358162,0.01943198804185351,0.017241379310344827,0.01692524682651622,0.020671834625323,0.014358974358974359,0.017716535433070866,0.023653088042049936,0.025688073394495414,0.018350581457377575
155705,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),ANDRE BUSSER,1,2,1,1,0,2,3,1,0,1,1,1,14,0.0009910802775024777,0.0022727272727272726,0.0014124293785310734,0.001584786053882726,0.0,0.0028735632183908046,0.004231311706629055,0.0012919896640826874,0.0,0.000984251968503937,0.001314060446780552,0.001834862385321101,0.0014936519790888724
155707,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),A+B: KØRETØJER I ALT,1009,880,708,631,669,696,709,774,975,1016,761,545,9373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155708,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),LADCYKLER,47,85,31,31,17,14,20,24,24,34,19,20,366,0.03141711229946524,0.03442689347914135,0.02916274694261524,0.05263157894736842,0.03386454183266932,0.03398058252427184,0.05714285714285714,0.05,0.03483309143686502,0.038901601830663615,0.02745664739884393,0.04073319755600815,0.03621252597209854
155709,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),CYKLER + KNALLERTER,1449,2384,1032,558,485,398,330,456,665,840,673,471,9741,0.9685828877005348,0.9655731065208586,0.9708372530573848,0.9473684210526315,0.9661354581673307,0.9660194174757282,0.9428571428571428,0.95,0.965166908563135,0.9610983981693364,0.9725433526011561,0.9592668024439919,0.9637874740279014
155710,6452,26,KNIPPELSBRO,2021,09/21/2021,Mod nordvest (byen),CYKLER + KNALLERTER I ALT,1496,2469,1063,589,502,412,350,480,689,874,692,491,10107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143069,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),PERSONBILER + MC,712,667,463,435,476,463,485,635,732,777,707,561,7113,0.733264675592173,0.7710982658959538,0.6808823529411765,0.6387665198237885,0.6449864498644986,0.7245696400625978,0.7121879588839941,0.7858910891089109,0.8106312292358804,0.8819523269012486,0.8632478632478633,0.8779342723004695,0.7644277270284793
143070,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),"VAREVOGNE (MAX. 3,5 t)",194,137,162,183,204,130,141,126,130,67,81,55,1610,0.19979402677651906,0.15838150289017341,0.23823529411764705,0.2687224669603524,0.2764227642276423,0.20344287949921752,0.20704845814977973,0.15594059405940594,0.14396456256921372,0.07604994324631101,0.0989010989010989,0.08607198748043818,0.17302525523911874
143075,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),LASTBILER,22,25,21,34,28,17,25,12,5,3,1,1,194,0.02265705458290422,0.028901734104046242,0.030882352941176472,0.049926578560939794,0.037940379403794036,0.026604068857589983,0.03671071953010279,0.01485148514851485,0.005537098560354375,0.00340522133938706,0.001221001221001221,0.001564945226917058,0.020849005910800644
143076,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),BUSSER I FAST RUTE,32,29,26,23,22,22,25,28,32,30,27,21,317,0.032955715756951595,0.03352601156069364,0.03823529411764706,0.033773861967694566,0.02981029810298103,0.03442879499217527,0.03671071953010279,0.034653465346534656,0.035437430786267994,0.0340522133938706,0.03296703296703297,0.03286384976525822,0.034067705534658786
143077,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),ANDRE BUSSER,11,7,8,6,8,7,5,7,4,4,3,1,71,0.01132852729145211,0.008092485549132947,0.011764705882352941,0.00881057268722467,0.01084010840108401,0.010954616588419406,0.007342143906020558,0.008663366336633664,0.004429678848283499,0.004540295119182747,0.003663003663003663,0.001564945226917058,0.007630306286942504
143079,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),A+B: KØRETØJER I ALT,971,865,680,681,738,639,681,808,903,881,819,639,9305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143080,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),LADCYKLER,32,43,28,17,12,17,23,16,38,30,18,12,286,0.019393939393939394,0.015445402298850575,0.022727272727272728,0.026153846153846153,0.02037351443123939,0.026438569206842923,0.039316239316239315,0.0221606648199446,0.03803803803803804,0.02204261572373255,0.017029328287606435,0.015604681404421327,0.021930833525036424
143081,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),CYKLER + KNALLERTER,1618,2741,1204,633,577,626,562,706,961,1331,1039,757,12755,0.9806060606060606,0.9845545977011494,0.9772727272727273,0.9738461538461538,0.9796264855687606,0.973561430793157,0.9606837606837607,0.9778393351800554,0.9619619619619619,0.9779573842762674,0.9829706717123936,0.9843953185955787,0.9780691664749636
143082,5969,26,KNIPPELSBRO,2017,09/28/2017,Mod nordvest (byen),CYKLER + KNALLERTER I ALT,1650,2784,1232,650,589,643,585,722,999,1361,1057,769,13041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139868,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),PERSONBILER + MC,749,880,629,514,555,600,535,648,772,801,814,671,8168,0.7761658031088083,0.7935076645626691,0.6919691969196919,0.623030303030303,0.6591448931116389,0.6888633754305397,0.6823979591836735,0.7089715536105032,0.7673956262425448,0.8257731958762886,0.8255578093306288,0.8569604086845466,0.7449835826340752
139869,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),"VAREVOGNE (MAX. 3,5 t)",151,161,211,250,232,220,200,214,191,130,136,83,2179,0.15647668393782382,0.14517583408476104,0.23212321232123212,0.30303030303030304,0.2755344418052256,0.2525832376578645,0.25510204081632654,0.23413566739606126,0.18986083499005965,0.13402061855670103,0.13793103448275862,0.10600255427841634,0.1987413352790952
139874,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),LASTBILER,39,41,35,35,32,28,21,18,9,5,3,3,269,0.04041450777202073,0.0369702434625789,0.03850385038503851,0.04242424242424243,0.03800475059382423,0.03214695752009185,0.026785714285714284,0.019693654266958426,0.008946322067594433,0.005154639175257732,0.0030425963488843813,0.0038314176245210726,0.02453484129879606
139875,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),BUSSER I FAST RUTE,26,26,29,25,22,20,25,30,31,29,31,24,318,0.02694300518134715,0.023444544634806132,0.0319031903190319,0.030303030303030304,0.026128266033254157,0.022962112514351322,0.03188775510204082,0.03282275711159737,0.030815109343936383,0.029896907216494847,0.03144016227180527,0.03065134099616858,0.02900401313389274
139876,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),ANDRE BUSSER,0,1,5,1,1,3,3,4,3,5,2,2,30,0.0,0.0009017132551848512,0.005500550055005501,0.0012121212121212121,0.0011876484560570072,0.003444316877152698,0.003826530612244898,0.00437636761487965,0.002982107355864811,0.005154639175257732,0.002028397565922921,0.002554278416347382,0.0027362276541408243
139878,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),A+B: KØRETØJER I ALT,965,1109,909,825,842,871,784,914,1006,970,986,783,10964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139879,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),LADCYKLER,10,42,17,19,25,19,19,24,49,34,30,23,311,0.011325028312570781,0.023255813953488372,0.018318965517241378,0.03423423423423423,0.03238341968911917,0.020856201975850714,0.021689497716894976,0.019639934533551555,0.02445109780439122,0.014190317195325543,0.015007503751875938,0.01641684511063526,0.019742271313400624
139880,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),CYKLER + KNALLERTER,873,1764,911,536,747,892,857,1198,1955,2362,1969,1378,15442,0.9886749716874292,0.9767441860465116,0.9816810344827587,0.9657657657657658,0.9676165803108808,0.9791437980241493,0.978310502283105,0.9803600654664485,0.9755489021956087,0.9858096828046744,0.984992496248124,0.9835831548893648,0.9802577286865993
139881,5844,26,KNIPPELSBRO,2016,09/08/2016,Mod sydøst (fra byen),CYKLER + KNALLERTER I ALT,883,1806,928,555,772,911,876,1222,2004,2396,1999,1401,15753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152440,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),PERSONBILER + MC,592,697,559,488,470,498,505,571,623,842,798,647,7290,0.7317676143386898,0.7947548460661346,0.7157490396927016,0.6412614980289093,0.6527777777777778,0.6666666666666666,0.710267229254571,0.7493438320209974,0.775840597758406,0.8556910569105691,0.8673913043478261,0.8802721088435375,0.7585848074921956
152441,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),"VAREVOGNE (MAX. 3,5 t)",161,134,174,216,209,205,168,168,160,120,102,62,1879,0.19901112484548825,0.15279361459521096,0.22279129321382843,0.28383705650459923,0.2902777777777778,0.2744310575635877,0.23628691983122363,0.2204724409448819,0.199252801992528,0.12195121951219512,0.1108695652173913,0.08435374149659863,0.195525494276795
152446,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),LASTBILER,37,31,31,44,27,31,25,8,4,3,4,0,245,0.04573547589616811,0.03534777651083238,0.03969270166453265,0.05781865965834428,0.0375,0.041499330655957165,0.035161744022503515,0.010498687664041995,0.0049813200498132005,0.003048780487804878,0.004347826086956522,0.0,0.025494276795005204
152447,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),BUSSER I FAST RUTE,19,15,17,13,13,12,13,13,16,18,16,25,190,0.023485784919653894,0.01710376282782212,0.02176696542893726,0.017082785808147174,0.018055555555555554,0.01606425702811245,0.01828410689170183,0.01706036745406824,0.019925280199252802,0.018292682926829267,0.017391304347826087,0.034013605442176874,0.019771071800208116
152448,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),ANDRE BUSSER,0,0,0,0,1,1,0,2,0,1,0,1,6,0.0,0.0,0.0,0.0,0.001388888888888889,0.0013386880856760374,0.0,0.0026246719160104987,0.0,0.0010162601626016261,0.0,0.0013605442176870747,0.0006243496357960458
152450,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),A+B: KØRETØJER I ALT,809,877,781,761,720,747,711,762,803,984,920,735,9610,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152451,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),LADCYKLER,6,32,27,15,16,17,26,31,57,53,30,12,322,0.01160541586073501,0.03512623490669594,0.05152671755725191,0.04087193460490463,0.03773584905660377,0.033268101761252444,0.05473684210526316,0.03827160493827161,0.04215976331360947,0.030442274554853533,0.01962066710268149,0.011988011988011988,0.03168667585121039
152452,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),CYKLER + KNALLERTER,511,879,497,352,408,494,449,779,1295,1688,1499,989,9840,0.988394584139265,0.964873765093304,0.9484732824427481,0.9591280653950953,0.9622641509433962,0.9667318982387475,0.9452631578947368,0.9617283950617284,0.9578402366863905,0.9695577254451465,0.9803793328973185,0.988011988011988,0.9683133241487896
152453,6353,26,KNIPPELSBRO,2020,09/08/2020,Mod sydøst (fra byen),CYKLER + KNALLERTER I ALT,517,911,524,367,424,511,475,810,1352,1741,1529,1001,10162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158961,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),PERSONBILER + MC,606,777,582,452,461,527,530,536,781,789,813,621,7475,0.7240143369175627,0.7785571142284569,0.7141104294478527,0.6588921282798834,0.6349862258953168,0.7150610583446404,0.7029177718832891,0.73224043715847,0.7936991869918699,0.8604143947655398,0.8723175965665236,0.8871428571428571,0.7613566917905887
158962,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),"VAREVOGNE (MAX. 3,5 t)",170,158,165,185,202,164,184,163,176,100,89,60,1816,0.2031063321385902,0.15831663326653306,0.20245398773006135,0.2696793002915452,0.27823691460055094,0.2225237449118046,0.2440318302387268,0.2226775956284153,0.17886178861788618,0.10905125408942203,0.09549356223175966,0.08571428571428572,0.18496638826644937
158967,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),LASTBILER,40,46,47,32,48,25,23,15,8,6,4,2,296,0.04778972520908005,0.04609218436873747,0.05766871165644172,0.04664723032069971,0.06611570247933884,0.033921302578018994,0.03050397877984085,0.020491803278688523,0.008130081300813009,0.006543075245365322,0.004291845493562232,0.002857142857142857,0.030148706457526993
158968,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),BUSSER I FAST RUTE,19,17,17,12,13,13,15,16,17,17,20,13,189,0.022700119474313024,0.017034068136272545,0.020858895705521473,0.01749271137026239,0.01790633608815427,0.017639077340569877,0.01989389920424403,0.02185792349726776,0.017276422764227643,0.018538713195201745,0.02145922746781116,0.018571428571428572,0.019250356488083112
158969,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),ANDRE BUSSER,2,0,4,5,2,8,2,2,2,5,6,4,42,0.0023894862604540022,0.0,0.0049079754601227,0.007288629737609329,0.0027548209366391185,0.010854816824966078,0.002652519893899204,0.00273224043715847,0.0020325203252032522,0.0054525627044711015,0.006437768240343348,0.005714285714285714,0.004277856997351803
158971,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),A+B: KØRETØJER I ALT,837,998,815,686,726,737,754,732,984,917,932,700,9818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158972,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),LADCYKLER,17,39,21,19,28,26,13,26,72,88,32,23,404,0.034623217922606926,0.04,0.041015625,0.049479166666666664,0.058212058212058215,0.04475043029259897,0.026052104208416832,0.03324808184143223,0.045656309448319596,0.047084002140181914,0.02295552367288379,0.030183727034120734,0.03919666246240419
158973,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),CYKLER + KNALLERTER,474,936,491,365,453,555,486,756,1505,1781,1362,739,9903,0.9653767820773931,0.96,0.958984375,0.9505208333333334,0.9417879417879418,0.955249569707401,0.9739478957915831,0.9667519181585678,0.9543436905516804,0.9529159978598181,0.9770444763271162,0.9698162729658792,0.9608033375375958
158974,6595,26,KNIPPELSBRO,2022,09/08/2022,Mod sydøst (fra byen),CYKLER + KNALLERTER I ALT,491,975,512,384,481,581,499,782,1577,1869,1394,762,10307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161920,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),PERSONBILER + MC,616,754,626,464,431,517,503,687,783,807,751,610,7549,0.7595561035758323,0.8195652173913044,0.7390791027154664,0.6638054363376252,0.613960113960114,0.6986486486486486,0.6797297297297298,0.764182424916574,0.8164754953076121,0.8762214983713354,0.8763127187864644,0.8776978417266187,0.7710929519918284
161921,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),"VAREVOGNE (MAX. 3,5 t)",159,130,177,192,219,187,192,178,146,92,78,61,1811,0.1960542540073983,0.14130434782608695,0.2089728453364817,0.27467811158798283,0.31196581196581197,0.2527027027027027,0.2594594594594595,0.19799777530589543,0.15224191866527634,0.0998914223669924,0.09101516919486581,0.08776978417266187,0.18498467824310522
161926,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),LASTBILER,27,27,28,33,40,29,22,19,7,2,5,0,239,0.03329223181257707,0.029347826086956522,0.03305785123966942,0.04721030042918455,0.05698005698005698,0.03918918918918919,0.02972972972972973,0.021134593993325918,0.0072992700729927005,0.002171552660152009,0.005834305717619603,0.0,0.024412665985699692
161927,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),BUSSER I FAST RUTE,9,8,10,5,6,5,16,11,18,16,19,16,139,0.011097410604192354,0.008695652173913044,0.011806375442739079,0.00715307582260372,0.008547008547008548,0.006756756756756757,0.021621621621621623,0.012235817575083427,0.018769551616266946,0.01737242128121607,0.022170361726954493,0.02302158273381295,0.014198161389172625
161928,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),ANDRE BUSSER,0,1,6,5,6,2,7,4,5,4,4,8,52,0.0,0.0010869565217391304,0.0070838252656434475,0.00715307582260372,0.008547008547008548,0.002702702702702703,0.00945945945945946,0.004449388209121246,0.005213764337851929,0.004343105320304018,0.004667444574095682,0.011510791366906475,0.005311542390194076
161930,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),A+B: KØRETØJER I ALT,811,920,847,699,702,740,740,899,959,921,857,695,9790,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161931,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),LADCYKLER,17,72,19,24,25,23,26,49,111,91,59,24,540,0.035789473684210524,0.08163265306122448,0.045563549160671464,0.07100591715976332,0.053418803418803416,0.04466019417475728,0.06088992974238876,0.06550802139037433,0.07551020408163266,0.047420531526836895,0.03891820580474934,0.026637069922308545,0.053592695514092896
161932,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),CYKLER + KNALLERTER,458,810,398,314,443,492,401,699,1359,1828,1457,877,9536,0.9642105263157895,0.9183673469387755,0.9544364508393285,0.9289940828402367,0.9465811965811965,0.9553398058252427,0.9391100702576113,0.9344919786096256,0.9244897959183673,0.9525794684731631,0.9610817941952506,0.9733629300776915,0.9464073044859072
161933,6746,26,KNIPPELSBRO,2023,09/12/2023,Mod sydøst (fra byen),CYKLER + KNALLERTER I ALT,475,882,417,338,468,515,427,748,1470,1919,1516,901,10076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149617,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),PERSONBILER + MC,669,747,532,470,511,541,487,566,715,792,884,762,7676,0.7645714285714286,0.7863157894736842,0.689119170984456,0.6385869565217391,0.6277641277641277,0.7081151832460733,0.6671232876712329,0.7128463476070529,0.7805676855895196,0.8479657387580299,0.8574199806013579,0.8668941979522184,0.7529180971064248
149618,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),"VAREVOGNE (MAX. 3,5 t)",158,140,170,195,238,173,187,170,156,98,108,81,1874,0.18057142857142858,0.14736842105263157,0.22020725388601037,0.264945652173913,0.29238329238329236,0.22643979057591623,0.25616438356164384,0.2141057934508816,0.1703056768558952,0.10492505353319058,0.10475266731328807,0.09215017064846416,0.1838155958803335
149623,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),LASTBILER,22,32,35,37,31,21,25,9,7,8,2,5,234,0.025142857142857144,0.03368421052631579,0.04533678756476684,0.050271739130434784,0.038083538083538086,0.0274869109947644,0.03424657534246575,0.011335012594458438,0.007641921397379912,0.008565310492505354,0.0019398642095053346,0.005688282138794084,0.02295242766061795
149624,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),BUSSER I FAST RUTE,26,30,29,25,26,25,25,30,29,29,31,25,330,0.029714285714285714,0.031578947368421054,0.03756476683937824,0.033967391304347824,0.03194103194103194,0.032722513089005235,0.03424657534246575,0.037783375314861464,0.03165938864628821,0.031049250535331904,0.030067895247332686,0.02844141069397042,0.032368808239333004
149625,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),ANDRE BUSSER,0,1,6,9,8,4,6,19,9,7,6,6,81,0.0,0.0010526315789473684,0.007772020725388601,0.012228260869565218,0.009828009828009828,0.005235602094240838,0.00821917808219178,0.02392947103274559,0.009825327510917031,0.007494646680942184,0.005819592628516004,0.006825938566552901,0.00794507111329083
149627,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),A+B: KØRETØJER I ALT,875,950,772,736,814,764,730,794,916,934,1031,879,10195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149629,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),LADCYKLER,15,31,20,21,16,20,15,28,46,47,23,26,308,0.025817555938037865,0.025223759153783564,0.03367003367003367,0.053164556962025315,0.043835616438356165,0.043010752688172046,0.03260869565217391,0.046511627906976744,0.03662420382165605,0.02558519324986391,0.015488215488215488,0.026,0.029993183367416496
149630,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),CYKLER + KNALLERTER,566,1198,574,374,349,445,445,574,1210,1790,1462,974,9961,0.9741824440619621,0.9747762408462164,0.9663299663299664,0.9468354430379747,0.9561643835616438,0.956989247311828,0.967391304347826,0.9534883720930233,0.9633757961783439,0.9744148067501361,0.9845117845117846,0.974,0.9700068166325835
149631,6237,26,KNIPPELSBRO,2019,09/18/2019,Mod sydøst (fra byen),CYKLER + KNALLERTER I ALT,581,1229,594,395,365,465,460,602,1256,1837,1485,1000,10269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146084,6088,26,KNIPPELSBRO,2018,09/19/2018,Mod sydøst (fra byen),PERSONBILER + MC,653,761,588,480,475,510,534,622,682,759,768,724,7556,0.7462857142857143,0.7733739837398373,0.6877192982456141,0.605296343001261,0.6283068783068783,0.6521739130434783,0.6759493670886076,0.7207415990730012,0.7569367369589345,0.8480446927374302,0.8590604026845637,0.8598574821852731,0.7386119257086999
