Dataejer,X-koordinat,Y-koordinat,Bestyrer,Adm.vejnr,Vejdel,Kilometer,Meter,Lokalitet,Vejnavn,Køretøjsart,År,StedId,Talte dage,ÅDT,HDT,JDT,HDT,Gennemsnitshastighed,Æ10 Høj,Æ10 Lav,Lastbil ÅDT,o. 1250 ÅDT,Lastbil %,15% hast.-fraktil,85% hast.-fraktil,% over hastighedsgr.,% o. hastgr + 10km/t,% o. hastgr + 20km/t,Hastighedsgrænse,Største time,Største time datotid,Morgen spids time,Morgen spids st. tid,Efterm. spids time,Efterm. spids st. t.
0,723561,6178812,101,1014236,0,0,50,Nordvest for Jagtvej,Lersø Parkallé,MOTORKTJ,2012,606-LPA,",5",7327,8410,6158,8410,,174,102,285,38,"3,9",,,,,,50,984,10.10.2012 08:00,,:,807,15:00
101,723320,6179550,101,1014236,000,0,835,Lersø Parkallé 78,Lersø Parkallé,MOTORKTJ,2022,1014236-02,"8,9",6581,7739,5397,7739,"54,9",229,137,328,117,5,"48,3","61,3","18,4","1,8",",3",60,932,17.01.2022 07:30,846,07:40,754,15:05
101,720341,6177412,101,1014312,000,0,380,Ud for nr. 37,Limfjordsvej,MOTORKTJ,2021,20112101,"7,9",230,261,188,261,"15,9",0,0,1,0,",4","11,2","19,7",",2",",1",",1",50,34,25.11.2021 16:30,20,08:09,28,15:27
0,722359,6177750,101,1014448,0,0,300,Syd for Hillerødgade,Lundtoftegade,MOTORKTJ,2012,607-LTG,",5",6393,7334,5384,7334,,201,126,315,27,"4,9",,,,,,50,678,04.09.2012 15:00,,:,678,15:00
0,722265,6178572,101,1014460,0,0,85,Syd for Drejervej,Lygten,MOTORKTJ,2012,151-LYG,",5",10425,11960,8779,11960,,304,188,500,39,"4,8",,,,,,50,976,13.09.2012 15:00,,:,976,15:00
0,723842,6179164,101,1014476,0,0,5,0/5,101-4476-0,MOTORKTJ,2004,M14-HKP,",2",60021,64597,60640,64597,,1610,1226,2399,247,4,,,,,,,6.120,25.05.2004 16:00,,:,,:
0,723803,6179277,101,1014476,0,0,125,Syd (mod København),Lyngbyvej,MOTORKTJ,2014,31-M14-EM,",5",53245,61098,44748,61098,,894,480,909,508,"1,7",,,,,,50,5.707,02.10.2014 16:00,,:,5707,16:00
101,724894,6176025,101,1014516,0,0,173,Læderstræde v. Naboløs,Læderstræde,MOTORKTJ,2019,Lderstrde,"4,8",151,174,124,174,"14,7",26,12,51,11,34,"10,2","18,7","1,1",",8",",6",40,23,07.08.2019 09:45,12,07:45,9,15:40
101,721962,6179370,101,1014580,000,0,71,Ud for nr. 27,Magistervej,MOTORKTJ,2020,09112003,"18,6",411,470,336,470,"20,6",3,2,6,0,"1,5","14,8","26,9","4,8",",2",0,30,84,17.12.2020 15:00,50,07:26,56,15:10
101,721953,6179518,101,1014580,0,0,220,UD for nr. 25-27,Magistervej,MOTORKTJ,2019,45800220,"5,9",566,718,463,718,"24,3",18,9,23,5,"4,1","19,9","28,5",0,0,0,50,102,20.06.2019 15:45,54,07:30,63,15:15
101,723304,6177473,101,1014688,0,0,0,Ud for nr 15,Meinungsgade,MOTORKTJ,2011,10146881,"7,6",1198,1318,1111,1318,"28,2",18,9,48,4,4,"20,9","35,1",",1",0,0,50,116,23.08.2011 15:00,88,07:50,104,15:00
0,720605,6179510,101,1014720,0,0,0,Krydstælling Hareskovvejen/Mellemvangen,Mellemvangen,MOTORKTJ,2001,Mastra01569,",2",660,,563,,,6,4,11,2,"1,6",,,,,,,93,19.04.2001 07:15,,:,,:
0,720603,6179505,101,1014720,0,0,5,Krydstælling Hareskovvejen/Mellemvangen,Mellemvangen,MOTORKTJ,2001,Mastra01578,",2",1434,,1758,,,7,6,13,0,",9",,,,,,,160,19.04.2001 07:30,,:,,:
0,720455,6179312,101,1014720,0,0,250,0/250,Mellemvangen,MOTORKTJ,2015,M13-MEL,",2",581,673,488,673,,4,2,2,2,",4",,,,,,,77,03.11.2015 07:15,,:,,:
0,720399,6179273,101,1014720,0,0,320,0/320,Mellemvangen,MOTORKTJ,2015,M13-MEL,",2",988,1145,830,1145,,0,0,0,0,0,,,,,,,137,03.11.2015 07:15,,:,,:
101,722535,6178472,101,1014768,0,0,0,ud for nr 102,Mimersgade,MOTORKTJ,2014,10147680,"1,9",7311,8024,6809,8024,"36,5",191,101,402,49,"5,5",28,"44,4","81,2","33,3",4,30,721,21.02.2014 08:00,715,08:00,689,15:30
101,723194,6178178,101,1014768,000,0,55,Ud for nr. 6,Mimersgade,MOTORKTJ,2022,31032201,7,2778,3184,2281,3184,"24,5",65,32,70,22,"2,5","16,2","32,8","2,3",",2",",1",40,394,05.04.2022 07:45,379,07:54,347,15:27
101,722947,6178312,101,1014768,000,0,336,Ud for nr. 34,Mimersgade,MOTORKTJ,2022,31032203,7,2796,3202,2296,3202,"26,7",58,29,67,15,"2,4","18,7","34,9","5,1",",5",",1",40,387,04.04.2022 08:00,367,07:48,330,15:18
101,722700,6178437,101,1014768,000,0,614,Ved. indsnævring ml. Hamletsgade og Hamletsgade,Mimersgade,MOTORKTJ,2022,31032204,7,2548,2878,2092,2878,"31,4",29,16,34,5,"1,3","24,3","38,5",",6",",1",",1",50,303,04.04.2022 08:00,265,07:51,273,15:18
101,722547,6178469,101,1014768,0,0,770,Midt ml. Ole Jørgensens Gade og Heimdalsgade,Mimersgade,MOTORKTJ,2018,47680770,"7,9",6258,6971,5114,6971,"31,9",578,315,957,59,"15,3",22,41,"2,5",",5",",2",50,767,14.09.2018 15:15,700,07:42,680,15:30
0,720149,6179668,101,1014836,0,0,0,Krydstælling Hareskovvejen/Mosesvinget,Mosesvinget,MOTORKTJ,2001,Mastra01570,",2",1520,,1296,,,2,1,5,0,",3",,,,,,,197,26.04.2001 16:00,,:,,:
101,723531,6177453,101,1014892,000,0,152,ud for nr. 12,Møllegade,MOTORKTJ,2021,1014892-01,"4,1",909,1077,741,1077,"27,2",13,6,28,5,3,"19,1","34,8",",4",",1",",1",50,94,01.06.2021 16:30,73,07:48,88,15:52
101,723537,6177462,101,1014892,000,0,163,Ud for nr. 19,Møllegade,MOTORKTJ,2017,27061701,"8,4",2469,2780,2027,2780,"22,6",78,39,183,26,"7,4","15,1","31,2",",2",",1",0,50,304,27.06.2017 08:00,253,08:00,232,15:55
101,723640,6177593,101,1014892,0,0,330,Ved nr. 19-23,Møllegade,MOTORKTJ,2016,03314892,"17,8",1110,1269,934,1269,"19,5",213,108,489,13,"44,1",,,"1,4",",7",",5",50,174,23.11.2016 15:30,136,07:47,150,15:24
101,723696,6177663,101,1014892,0,0,420,Ved nr. 33,Møllegade,MOTORKTJ,2016,04214892,"24,9",826,852,626,852,"25,6",65,33,139,3,"16,8",,,1,",1",",1",50,127,17.06.2016 15:15,93,07:58,104,15:15
101,723773,6177760,101,1014892,0,0,544,0/544,Møllegade,MOTORKTJ,2019,M48920557,",3",685,794,562,794,,9,4,23,0,"3,3",,,,,,,91,07.02.2019 15:15,,:,,:
101,723775,6177763,101,1014892,0,0,548,0/548,Møllegade,MOTORKTJ,2019,M48920557,",3",1132,1312,928,1312,,11,5,30,0,"2,6",,,,,,,130,07.02.2019 14:45,,:,,:
101,723801,6177786,101,1014892,0,0,584,0/584,Møllegade,MOTORKTJ,2019,M48920585,",3",1137,1318,933,1318,,11,5,30,0,"2,6",,,,,,,132,07.02.2019 14:45,,:,,:
0,721330,6177923,101,1014920,0,0,0,Krydstælling (med Borups Allé),Mågevej,MOTORKTJ,1999,Mastra01467,",3",4297,,3670,,,79,57,168,,"3,9",,,,,,,,,,:,,:
0,721330,6177924,101,1014920,0,0,1,Krydstælling (med Borups Allé),Mågevej,MOTORKTJ,1999,Mastra01466,",3",2493,,2130,,,34,25,65,,"2,6",,,,,,,,,,:,,:
101,721338,6177983,101,1014920,0,0,60,ud for nr. 6-8,Mågevej,MOTORKTJ,2015,00614920,8,2269,2560,1907,2560,"34,7",57,32,143,8,"6,3","25,3","42,8","3,1",",5",",1",50,261,20.11.2015 15:00,213,07:30,249,15:00
101,721370,6178077,101,1014920,0,0,160,ud for nr. 13,Mågevej,MOTORKTJ,2015,01614920,"2,3",2753,3192,2314,3192,"34,3",63,34,134,20,"4,9","24,3",43,"3,3",",4",0,50,354,19.11.2015 15:00,247,07:00,335,15:00
101,722832,6178490,101,1014936,0,0,0,ud for nr 28,Nannasgade,MOTORKTJ,2014,10149360,"1,9",2022,2219,1883,2219,"30,4",43,25,99,6,"4,9","21,4","39,2","56,9","11,8",",9",30,256,20.02.2014 08:00,243,08:00,191,15:00
0,725519,6175890,101,1014980,0,0,138,Niels Juels Gade u.f nr. 13,Niels Juels Gade,MOTORKTJ,2010,10149801,"45,9",5853,6567,5154,6567,"47,4",319,207,371,24,"6,3","36,8","57,5",,,,,639,20.08.2010 16:00,427,08:01,543,15:23
0,725515,6175899,101,1014980,0,0,139,Niels Juels Gade u.f nr. 13,Niels Juels Gade,MOTORKTJ,2016,10149802,"1,5",10361,12290,9037,12290,,156,71,284,44,"2,7",,,,,,50,906,21.03.2016 07:30,826,07:50,,:
101,722650,6178027,101,1015004,0,0,0,ud for nr 26,Nordbanegade,MOTORKTJ,2014,10150040,2,791,868,737,868,"27,9",20,12,51,1,"6,4","18,7","36,3","39,8","6,5",",6",30,84,20.02.2014 16:00,57,08:00,78,16:30
0,722174,6178076,101,1015040,0,0,5,Syd for Glentevej,Nordre Fasanvej,MOTORKTJ,2012,500-NFV,",5",12435,14266,10472,14266,,319,197,526,45,"4,2",,,,,,50,1.258,13.09.2012 15:00,,:,1258,15:00
0,722174,6178081,101,1015040,0,0,10,Syd for Hillerødgade,Nordre Fasanvej,MOTORKTJ,2012,636-NFV,",5",11888,13638,10011,13638,,303,189,493,37,"4,2",,,,,,50,1.122,13.09.2012 15:00,,:,1122,15:00
0,722196,6178218,101,1015040,0,0,150,Syd (mod Stær Johansens Vej),Nordre Fasanvej,MOTORKTJ,2013,912-NFAS,",5",16340,19935,13760,19935,,406,251,649,60,4,,,,,,50,1.523,22.05.2013 16:00,,:,1523,16:00
101,724864,6178516,101,1015044,0,0,0,Nordre Frihavnsgade ud for nr. 9,Nordre Frihavnsgade,MOTORKTJ,2022,1015044-02,"13,8",3612,3994,3270,3994,"27,9",203,117,298,100,"8,2","20,5","34,8",",3",",1",0,50,341,22.12.2022 11:15,256,08:07,271,15:38
101,724941,6178598,101,1015044,001,0,0,Nordre Frihavnsgade ud for nr. 98,Nordre Frihavnsgade,MOTORKTJ,2023,1015044-03,"13,8",2867,3096,2351,3096,29,180,102,274,85,"9,6","19,6","37,8",",7",",1",",1",50,272,18.01.2023 07:45,227,07:52,239,15:40
0,724837,6178487,101,1015044,0,0,50,Nordøst for Trianglen,Nordre Frihavnsgade,MOTORKTJ,2012,630-NFG,",5",5439,6306,4571,6306,,234,123,317,103,"5,8",,,,,,50,567,26.09.2012 16:00,,:,567,16:00
101,725083,6178741,101,1015044,000,0,404,Nordre Frihavnsgade v Petit Cafe,Nordre Frihavnsgade,MOTORKTJ,2025,1015044-05,"12,8",2225,2375,1824,2375,"27,1",184,106,260,92,"11,7","19,4","34,4",",5",",2",",1",50,210,10.01.2025 15:15,178,07:45,182,14:31
101,725522,6178927,101,1015044,000,0,889,Nordre Frihavnsgade ud for nr. 20,Nordre Frihavnsgade,MOTORKTJ,2023,1015044-01,"7,9",951,1066,777,1066,"32,7",204,131,240,113,"25,2","23,2","41,5","2,5",",4",",3",50,107,09.05.2023 07:45,100,07:33,93,15:33
0,724720,6179929,101,1015108,0,0,0,vest for Fanøgade,Nygårdsvej,MOTORKTJ,2001,09.02,",5",2764,,2357,,,67,54,126,0,"4,5",,,,,,,303,08.05.2001 16:00,272,08:00,303,16:00
0,724715,6179927,101,1015108,0,0,5,vest for Fanøgade (70-punktstælling),Nygårdsvej,MOTORKTJ,2006,67.3311,",5",2549,3143,2193,3143,,45,28,79,9,"3,1",,,,,,,281,09.05.2006 16:00,241,08:00,281,16:00
0,724713,6179927,101,1015108,0,0,7,V for Fanøgade (60-punktstælling) Udenlandske,Nygårdsvej,MOTORKTJ,2014,67-1230U,",8",2435,2805,2050,2805,,27,16,59,3,"2,4",,,,,,,328,25.09.2014 16:00,297,08:00,328,16:00
0,724701,6179922,101,1015108,0,0,20,v.f. Fanøgade,Nygårdsvej,MOTORKTJ,2013,597-NGV,",5",2726,3031,2300,3031,,37,20,57,14,"2,1",,,,,,50,287,28.05.2013 16:00,,:,287,16:00
0,724685,6179915,101,1015108,0,0,318,V for Fanøgade (60-punktstælling),Nygårdsvej,MOTORKTJ,2020,67-1230,",5",2172,2543,1783,2543,,10,6,21,0,1,,,,,,,235,27.08.2020 08:00,,:,227,15:00
101,724252,6179750,101,1015108,000,0,503,Ud for nr. 48,Nygårdsvej,MOTORKTJ,2024,08042404,7,2912,3132,2391,3132,"25,2",24,11,26,5,",9","17,5","32,9",",3",",1",0,50,339,11.04.2024 14:00,275,07:42,312,15:06
101,723996,6179630,101,1015108,000,0,785,Skt. Keld Plads nr. 8,Nygårdsvej,MOTORKTJ,2024,08042405,7,4479,4970,3678,4970,"28,5",139,80,158,21,"3,5","21,1",35,",2",0,0,50,551,09.04.2024 07:30,545,07:30,505,15:18
101,722414,6177674,101,1015152,0,0,0,ud for nr 13,Nærumgade,MOTORKTJ,2014,10151520,"1,6",912,1001,850,1001,"25,6",44,27,116,3,"12,7","15,6","35,2","31,8",6,",9",30,82,20.02.2014 16:00,75,08:00,79,15:30
0,723815,6177423,101,1015188,0,0,0,syd for Universitetsparken,Nørre Alle,MOTORKTJ,2001,08.01,",5",34221,,29178,,,877,667,1264,146,"3,7",,,,,,,3.816,17.05.2001 16:00,3787,08:00,3816,16:00
0,723813,6177428,101,1015188,0,0,5,syd for Universitetsparken (70-punktstællinger),Nørre Alle,MOTORKTJ,2006,69.3312,",5",33015,35906,28250,35906,,805,643,1272,71,"3,9",,,,,,,3.246,30.05.2006 08:00,3246,08:00,3131,16:00
101,723804,6177784,101,1015188,0,0,363,0/363,Nørre Alle,MOTORKTJ,2019,M48920585,",3",3128,3626,2565,3626,,30,14,64,4,2,,,,,,,368,07.02.2019 07:30,,:,,:
101,723804,6177789,101,1015188,0,0,368,0/368,Nørre Alle,MOTORKTJ,2019,M48920585,",3",3779,4381,3099,4381,,32,15,69,4,"1,8",,,,,,,424,07.02.2019 07:30,,:,,:
0,723807,6177936,101,1015188,0,0,515,syd for Tagensvej,Nørre Alle,MOTORKTJ,2013,418-NOEA,",5",4375,5338,3684,5338,,57,30,81,29,"1,9",,,,,,,493,23.05.2013 15:00,,:,493,15:00
0,723823,6178700,101,1015188,0,1,280,Syd for Universitetsparken,Nørre Alle,MOTORKTJ,2013,32-NRA,",5",25774,31445,21705,31445,,603,359,831,169,"3,2",,,,,,50,2.663,23.05.2013 07:00,,:,2528,16:00
101,723826,6178830,101,1015188,000,1,410,ud for nr. 69,Nørre Alle 10,MOTORKTJ,2022,1015188-02,"12,1",9041,10429,7403,10429,"42,7",420,248,566,217,"6,3","35,7","49,5","12,6",1,",2",50,1.168,22.06.2022 07:45,978,08:00,766,15:05
0,723951,6177005,101,1015192,0,0,0,mellem Fælledvej og Slotsgade,Nørrebrogade,MOTORKTJ,1998,10151921,"47,6",16624,17297,16008,17297,,,,,,,,,,,,,,,,:,,:
0,723950,6177006,101,1015192,0,0,1,mellem Fælledvej og Slotsgade,Nørrebrogade,MOTORKTJ,1998,Mastra01270,",3",10086,11815,8584,11815,,534,462,851,,"8,4",,,,,,,,,,:,,:
0,722985,6177810,101,1015192,0,1,270,Nordvest for Jagtvej,Nørrebrogade,MOTORKTJ,2012,166-NBG,",5",7639,8764,6433,8764,,496,318,818,33,"10,7",,,,,,50,708,18.09.2012 16:00,,:,708,16:00
0,724052,6176234,101,1015200,0,0,50,s.f. Ahlefeldtsgade,Nørre Farimagsgade,MOTORKTJ,2013,577-NFMG,",5",13239,15189,11149,15189,,509,279,550,263,"4,2",,,,,,50,1.302,05.09.2013 16:00,,:,1302,16:00
0,724467,6176545,101,1015204,0,0,490,Sydøst for Nørre Voldgade,Nørregade,MOTORKTJ,2012,33-NRG,",5",2581,2961,2169,2961,,250,162,439,6,17,,,,,,50,269,04.10.2012 13:00,,:,245,14:00
0,724050,6176801,101,1015212,0,0,50,sv.f. Vendersgade,Nørre Søgade,MOTORKTJ,2014,170-NSG,",5",26612,30531,22411,30531,,417,221,500,222,"1,9",,,,,,50,2.299,16.09.2014 16:00,,:,2299,16:00
0,724230,6176176,101,1015220,0,0,60,Nordøst for Jarmers Plads,Nørre Voldgade,MOTORKTJ,2013,34-NRVG,",5",8583,9952,7214,9952,,592,380,973,40,"11,3",,,,,,50,811,26.09.2013 16:00,,:,811,16:00
101,721934,6179164,101,1015256,000,0,34,Op til Frederiksborgvej,Oldermandsvej,MOTORKTJ,2020,09112006,"19,9",977,1090,798,1090,"16,6",4,2,7,1,",7","11,9","20,5",",1",0,0,30,120,17.12.2020 15:30,90,07:46,104,15:22
101,722296,6179182,101,1015256,000,0,397,Ud for nr. 47-49,Oldermandsvej,MOTORKTJ,2020,09112007,"19,9",1279,1396,1045,1396,"15,7",7,4,9,0,",7","11,4","19,5",0,0,0,50,185,15.12.2020 21:00,98,07:50,104,15:21
101,723912,6179462,101,1015348,0,0,0,Øst for Skt Kjelds Gade,Ourøgade,MOTORKTJ,2012,10100009,"9,7",618,723,523,723,"28,9",7,4,22,1,"3,6",21,"36,5","6,1",",8",",2",40,98,22.03.2012 16:00,53,07:50,81,16:00
0,720149,6179668,101,1015528,0,0,0,Krydstælling Hareskovvejen/Pilesvinget,Pilesvinget,MOTORKTJ,2001,Mastra01571,",2",2144,,1828,,,7,5,9,2,",4",,,,,,,274,26.04.2001 16:00,,:,,:
101,723181,6177740,101,1015604,0,0,0,skiltestander ved nr. 32,Prinsesse Charlottes Gade,MOTORKTJ,2019,PrinsesseCha,"12,9",851,917,771,917,25,11,5,25,0,3,17,"32,7",",1",0,0,50,107,11.12.2019 18:30,73,07:45,82,15:28
101,723075,6177853,101,1015604,0,0,420,Prinsesse Charlottes Gade ud for nr. 32-34,Prinsesse Charlottes Gade,MOTORKTJ,2015,04215604,"7,8",1103,1260,927,1260,"24,4",31,15,70,6,"6,3","16,5",32,"20,5","2,4",",5",30,136,18.06.2015 16:00,94,08:00,115,15:40
101,720060,6176933,101,1015712,000,0,21,Ud for nr. 2,Randbølvej,MOTORKTJ,2021,20112106,"7,3",858,1040,701,1040,"22,5",1,1,2,0,",2","16,1","28,9","11,3","1,7",",3",30,174,25.11.2021 15:30,104,07:52,130,15:03
101,724893,6179423,101,1015716,000,0,722,Randersgade 66,Randersgade,MOTORKTJ,2021,1015716-01,"10,9",4287,4453,3881,4453,"29,1",39,19,78,16,"1,8","22,7","34,8",",2",0,0,50,386,08.10.2021 13:30,308,08:40,359,15:12
101,723355,6176768,101,1015724,0,0,0,Ud for nr 30,Rantzausgade,MOTORKTJ,2011,10157241,"2,7",4136,4494,3836,4494,"27,3",211,112,701,18,"16,9","20,5",34,",3",0,0,50,490,23.08.2011 16:00,443,08:00,470,16:00
101,727018,6177137,101,1015772,000,1,901,Syd for Krudtløbsvej,Refshalevej,MOTORKTJ,2021,09112114,"5,5",2856,3346,2334,3346,"36,7",191,107,261,28,"9,1","30,5","43,3","28,3","2,2",",2",40,292,09.11.2021 15:45,260,08:45,270,15:25
101,722062,6178903,101,1015804,0,0,240,Ca. ved nr. 10,Rentemestervej,MOTORKTJ,2016,02415804,7,1812,2101,1522,2101,"33,4",49,26,89,4,"4,9",23,"42,7","3,8",",6",",1",50,228,24.06.2016 15:15,148,07:48,201,15:21
101,721915,6178966,101,1015804,0,0,400,0/400,Rentemestervej,MOTORKTJ,2020,M19400440,",2",1563,1812,1284,1812,,5,3,9,0,",6",,,,,,,194,25.06.2020 15:15,,:,,:
101,721906,6178969,101,1015804,0,0,410,0/410,Rentemestervej,MOTORKTJ,2020,M19400440,",2",907,1051,745,1051,,4,2,12,0,"1,3",,,,,,,120,25.06.2020 15:00,,:,,:
101,724688,6176664,101,1015916,000,0,0,Rosenborggade ovf. nr. 12,Rosenborggade,MOTORKTJ,2022,1015916-01,"8,6",485,530,441,530,"23,2",25,12,45,10,"9,4",16,"29,8","1,2",",3",",3",40,55,19.02.2022 11:30,29,08:18,31,14:45
0,723594,6179881,101,1015988,0,0,5,0/5,101-5988-0,MOTORKTJ,2004,M14-HKP,",2",9575,10305,9674,10305,,322,249,473,48,"4,9",,,,,,,1.031,25.05.2004 16:00,,:,,:
0,723586,6179875,101,1015988,0,0,15,716 - Nordøst for Tagensvej,Rovsingsgade,MOTORKTJ,2012,716-ROV,",5",10014,11489,8433,11489,,332,206,526,48,"5,3",,,,,,50,1.048,18.09.2012 16:00,,:,1048,16:00
101,723136,6179508,101,1015988,0,0,600,Ud for nr. 63,Rovsingsgade,MOTORKTJ,2019,59880600,8,6683,7797,5461,7797,"50,1",155,77,232,34,"3,5","42,9","57,1","46,8","7,8","1,5",50,655,10.09.2019 15:30,575,07:42,631,15:17
101,722951,6179253,101,1015988,000,0,915,Ud for nr. 75,Rovsingsgade,MOTORKTJ,2024,08042409,7,8603,9428,7797,9428,"43,6",282,172,301,29,"3,5","35,3","50,4","15,8","3,7","2,5",50,917,10.04.2024 08:30,699,08:06,823,15:09
101,720630,6178157,101,1016100,000,0,377,Rødkildevej 58,Rødkildevej,MOTORKTJ,2022,1017600-01,"15,7",213,270,192,270,"30,6",3,1,6,1,"2,9","20,8","39,3","1,9",",9",",7",50,51,06.05.2022 07:30,40,07:27,35,14:58
101,724342,6176688,101,1016116,0,0,180,v. nr. 7 ved cykelsstativ,Autooprettet (Sted-id:07012141),MOTORKTJ,2015,01816116,"7,3",179,219,151,219,"14,1",4,2,11,1,6,"8,3","19,4",",1",0,0,50,30,30.05.2015 11:00,13,07:48,24,15:12
101,723486,6179357,101,1016128,0,0,0,Ud for nr 12,Rønnegade,MOTORKTJ,2011,10161281,"7,5",290,330,269,330,"27,5",6,3,21,0,"7,3","20,6","34,4",",3",0,0,50,52,19.08.2011 08:00,43,08:24,28,15:24
101,723508,6179304,101,1016128,0,0,58,V. nr. 3,Rønnegade,MOTORKTJ,2023,61280058,"8,9",256,295,210,295,"26,5",12,7,21,6,"8,3","20,3","32,6",",4",0,0,50,33,19.01.2023 08:45,30,08:10,30,15:47
101,723035,6178301,101,1016160,000,0,215,Ud for nr. 21,Rådmandsgade,MOTORKTJ,2022,31032202,7,1467,1722,1205,1722,"20,2",22,13,25,6,"1,7","14,9","25,8","4,2",",2",0,30,285,06.04.2022 08:00,226,07:54,242,15:12
101,723197,6178465,101,1016160,000,0,447,Syd for tagensvej,Rådmandsgade,MOTORKTJ,2019,10011908,8,2356,2756,1932,2756,"17,1",90,43,192,47,"8,1",12,"22,1","1,1",",1",0,30,325,16.01.2019 15:30,287,07:52,314,15:25
101,723217,6178485,101,1016160,000,0,475,Nord for Tagensvej,Rådmandsgade,MOTORKTJ,2019,10011909,7,2782,3151,2281,3151,"17,5",91,47,163,17,"5,9","11,3","23,4","2,9",",4",",1",30,320,16.01.2019 08:00,306,08:00,299,15:09
101,721063,6179996,101,1016164,0,0,0,ud for n. 51,Rådvadsvej,MOTORKTJ,2020,Rdvad51,"19,8",3566,2155,6648,2155,45,59,29,108,25,3,"38,3","51,7","19,3","2,4",",4",50,748,24.08.2020 08:00,454,07:43,577,14:52
101,719998,6177439,101,1016184,000,0,0,Sallingvej 57,Sallingvej,MOTORKTJ,2023,1016184-01,"12,9",16677,17987,13675,17987,"42,3",514,264,807,238,"4,8","33,8","50,5","16,1","1,6",",2",50,1.509,06.02.2023 15:00,1255,07:55,1430,15:24
0,720567,6177671,101,1016184,0,0,20,Nordvest mod Jyllingevej,Sallingvej,MOTORKTJ,2013,639-SAL,",5",18707,21845,15657,21845,,337,184,449,147,"2,4",,,,,,50,2.135,07.05.2013 16:00,,:,2135,16:00
101,723925,6179306,101,1016200,000,0,107,s.f. Australiensvej,Samsøgade,MOTORKTJ,2024,08042407,"6,7",1184,1348,972,1348,"30,5",13,7,13,3,"1,1","21,3","38,7","10,2",",6",",1",40,187,11.04.2024 07:45,163,07:48,124,16:03
101,722449,6177813,101,1016204,0,0,0,ud for nr 13,Sandbjerggade,MOTORKTJ,2014,10162040,"1,9",346,379,322,379,"23,6",5,3,12,0,"3,6","14,3","32,3","20,3","3,1",",3",30,44,19.02.2014 17:00,23,08:00,42,16:30
101,724690,6176597,101,1016236,0,0,35,"ved nr. 3, midt ml. Kultorvet og Rosenborggade",Skt. Gertruds Stræde,MOTORKTJ,2018,10162360,"7,8",165,193,135,193,"18,6",9,5,17,1,"10,1","10,1","26,8",1,",3",",1",40,31,20.06.2018 10:00,20,07:52,13,16:00
101,724060,6179475,101,1016264,0,0,248,mlm. Vejrøgade og Oureøgade,Skt. Kjelds Gade,MOTORKTJ,2016,00000740,14,1234,1396,1140,1396,,,,,,,,,,,,40,137,07.01.2016 06:00,114,06:00,115,14:30
101,723041,6178806,101,1016372,0,0,0,Ud for nr 20A,Sigurdsgade,MOTORKTJ,2011,10163721,"7,9",790,893,733,893,"30,6",11,6,36,1,"4,6","21,9","38,5",",3",0,0,50,109,23.08.2011 08:00,96,08:00,81,14:50
101,722827,6179024,101,1016378,000,0,24,Ml. Rovsingsgade og Valkyriegade,Sigynsgade,MOTORKTJ,2024,08042410,7,2040,2135,1675,2135,"19,7",17,10,25,3,"1,2","15,4","24,2",",1",",1",",1",50,222,10.04.2024 08:45,150,08:00,175,15:36
101,722869,6179030,101,1016378,000,0,66,Ø.f. Valkyriegade,Sigynsgade,MOTORKTJ,2024,08042411,7,1383,1458,1135,1458,"24,2",10,4,14,2,1,"16,8","31,9",",3",",1",",1",50,164,10.04.2024 09:00,113,08:03,127,15:27
101,723193,6177591,101,1016408,0,0,0,Ud for nr 59A,Sjællandsgade,MOTORKTJ,2011,10164081,"7,9",762,814,706,814,"30,5",10,5,29,1,"3,8","21,8","38,5",",3",0,0,50,80,22.08.2011 15:00,56,08:00,70,14:40
101,723545,6177955,101,1016408,0,0,520,Sjællandsgade,Sjællandsgade,MOTORKTJ,2019,64080520,"1,8",431,500,354,500,"25,1",14,7,27,2,"6,2",20,"29,5",0,0,0,50,67,06.02.2019 14:45,48,08:00,66,14:52
0,724835,6176381,101,1016460,0,0,0,nordøst for Skoubogade,Skindergade,MOTORKTJ,2002,09.01,",5",2457,2758,2117,2758,,66,49,136,0,"5,5",,,,,,,237,01.10.2002 09:00,237,09:00,222,15:00
101,724775,6176301,101,1016460,0,0,100,Ud for nr. 36,Skindergade,MOTORKTJ,2015,01016460,"4,8",2705,2838,2291,2838,"19,3",277,155,748,33,"27,7","11,6",27,",4",",1",",1",50,245,13.03.2015 16:00,198,08:00,229,16:00
101,722979,6178799,101,1016576,0,0,0,Ud for nr 22,Slangerupgade,MOTORKTJ,2011,10165761,"7,9",364,390,338,390,27,3,1,8,0,"2,2","20,5","33,5",",1",0,0,50,44,23.08.2011 15:00,27,07:50,39,15:40
0,719577,6177556,101,1016600,0,0,20,NV.F. JYLLINGEVEJ,Slotsherrensvej,MOTORKTJ,2013,184-SHV,",5",12781,14926,10698,14926,,426,264,656,64,"5,1",,,,,,50,1.351,07.05.2013 16:00,,:,1351,16:00
101,722737,6177950,101,1016844,0,0,0,ud for nr 8,Stefansgade,MOTORKTJ,2014,10168440,2,2978,3269,2774,3269,"27,8",154,83,359,30,"12,1","18,6","36,2",40,"6,3",",6",30,333,20.02.2014 16:00,300,08:00,330,16:00
